'Elapsed time','EMG'
'seconds','mV'
34.728,0.073
34.728,0.052
34.728,0.050
34.729,0.017
34.729,0.017
34.729,0.005
34.730,0.010
34.730,0.067
34.730,0.070
34.730,0.207
34.730,0.212
34.731,0.347
34.731,0.362
34.731,0.157
34.731,0.118
34.732,-0.923
34.732,-0.950
34.732,-1.173
34.733,-1.137
34.733,-0.710
34.733,-0.680
34.733,-0.090
34.733,-0.070
34.734,0.178
34.734,0.183
34.734,0.220
34.734,0.220
34.735,0.198
34.735,0.197
34.735,0.158
34.736,0.157
34.736,0.150
34.736,0.143
34.736,0.152
34.736,0.153
34.737,0.168
34.737,0.167
34.737,0.170
34.737,0.170
34.738,0.152
34.738,0.150
34.738,0.142
34.739,0.142
34.739,0.133
34.739,0.135
34.739,0.127
34.739,0.128
34.740,0.123
34.740,0.127
34.740,0.118
34.740,0.120
34.741,0.117
34.741,0.120
34.741,0.123
34.742,0.120
34.742,0.110
34.742,0.112
34.742,0.107
34.742,0.107
34.743,0.103
34.743,0.105
34.743,0.118
34.743,0.125
34.744,0.083
34.744,0.077
34.744,0.018
34.745,0.012
34.745,0.037
34.745,0.040
34.745,0.165
34.745,0.172
34.746,0.423
34.746,0.432
34.746,0.538
34.746,0.462
34.747,-0.192
34.747,-0.228
34.747,-1.102
34.748,-1.237
34.748,-0.873
34.748,-0.837
34.748,0.043
34.748,0.073
34.749,0.410
34.749,0.343
34.749,-1.128
34.749,-1.198
34.750,-0.923
34.750,-0.903
34.750,-0.213
34.751,-0.188
34.751,0.198
34.751,0.207
34.751,0.335
34.752,0.307
34.752,0.383
34.752,0.447
34.752,-0.517
34.752,-0.423
34.753,0.070
34.753,0.078
34.753,0.168
34.754,0.167
34.754,0.155
34.754,0.155
34.754,0.158
34.755,0.158
34.755,0.165
34.755,0.167
34.755,0.175
34.755,0.175
34.756,0.183
34.756,0.182
34.756,0.197
34.757,0.197
34.757,0.205
34.757,0.205
34.757,0.235
34.758,0.275
34.758,0.217
34.758,0.198
34.758,-0.198
34.758,-0.208
34.759,-0.278
34.759,-0.232
34.759,-0.095
34.760,-0.092
34.760,-0.023
34.760,-0.022
34.760,0.003
34.761,0.003
34.761,0.027
34.761,0.025
34.761,0.048
34.761,0.050
34.762,0.078
34.762,0.080
34.762,0.107
34.763,0.108
34.763,0.128
34.763,0.130
34.763,0.150
34.764,0.152
34.764,0.130
34.764,0.127
34.764,0.065
34.764,0.062
34.765,0.000
34.765,-0.003
34.765,-0.050
34.766,-0.050
34.766,-0.060
34.766,-0.055
34.766,-0.040
34.767,-0.040
34.767,-0.033
34.767,-0.035
34.767,-0.043
34.767,-0.043
34.768,-0.072
34.768,-0.073
34.768,-0.090
34.769,-0.090
34.769,-0.107
34.769,-0.105
34.769,-0.112
34.770,-0.113
34.770,-0.107
34.770,-0.107
34.770,-0.083
34.770,-0.082
34.771,-0.035
34.771,-0.032
34.771,0.017
34.772,0.020
34.772,0.062
34.772,0.063
34.772,0.105
34.773,0.107
34.773,0.140
34.773,0.142
34.773,0.183
34.773,0.187
34.774,0.227
34.774,0.228
34.774,0.252
34.775,0.250
34.775,0.170
34.775,0.163
34.775,-0.013
34.776,-0.033
34.776,-0.713
34.776,-0.607
34.776,-1.110
34.776,-2.213
34.777,-1.322
34.777,-1.293
34.777,-0.335
34.778,-0.305
34.778,0.245
34.778,0.258
34.778,0.385
34.779,0.387
34.779,0.393
34.779,0.390
34.779,0.373
34.779,0.372
34.780,0.352
34.780,0.353
34.780,0.377
34.781,0.377
34.781,0.450
34.781,0.455
34.781,0.585
34.782,0.592
34.782,0.782
34.782,0.795
34.782,0.873
34.782,0.807
34.783,0.128
34.783,0.245
34.783,2.214
34.783,2.884
34.784,-1.217
34.784,-1.188
34.784,-0.642
34.785,-0.628
34.785,-0.202
34.785,-0.150
34.785,-0.350
34.785,-0.367
34.786,-0.547
34.786,-0.398
34.786,0.077
34.786,0.095
34.787,0.373
34.787,0.380
34.787,0.445
34.788,0.443
34.788,0.408
34.788,0.407
34.788,0.325
34.788,0.320
34.789,0.237
34.789,0.233
34.789,0.182
34.789,0.180
34.790,0.158
34.790,0.160
34.790,0.190
34.791,0.190
34.791,0.257
34.791,0.260
34.791,0.312
34.791,0.313
34.792,0.357
34.792,0.357
34.792,0.400
34.792,0.417
34.793,0.388
34.793,0.383
34.793,0.085
34.794,0.067
34.794,-0.462
34.794,-0.485
34.794,-0.780
34.794,-0.778
34.795,-0.533
34.795,-0.520
34.795,-0.133
34.795,-0.115
34.796,0.188
34.796,0.197
34.796,0.252
34.797,0.203
34.797,-0.097
34.797,-0.108
34.797,-0.273
34.797,-0.273
34.798,-0.088
34.798,-0.080
34.798,0.108
34.798,0.115
34.799,0.188
34.799,0.190
34.799,0.208
34.800,0.210
34.800,0.220
34.800,0.218
34.800,0.202
34.800,0.203
34.801,0.183
34.801,0.182
34.801,0.157
34.801,0.157
34.802,0.148
34.802,0.148
34.802,0.142
34.803,0.142
34.803,0.115
34.803,0.115
34.803,0.100
34.803,0.100
34.804,0.105
34.804,0.105
34.804,0.125
34.804,0.125
34.805,0.153
34.805,0.155
34.805,0.192
34.806,0.193
34.806,0.267
34.806,0.272
34.806,0.492
34.806,0.505
34.807,0.892
34.807,0.640
34.807,3.264
34.807,3.012
34.808,-1.810
34.808,-1.708
34.808,-0.275
34.809,-0.248
34.809,0.013
34.809,0.015
34.809,0.062
34.809,0.065
34.810,0.147
34.810,0.148
34.810,0.193
34.810,0.195
34.811,0.215
34.811,0.213
34.811,0.208
34.812,0.210
34.812,0.200
34.812,0.202
34.812,0.192
34.812,0.192
34.813,0.158
34.813,0.158
34.813,0.135
34.813,0.133
34.814,0.140
34.814,0.138
34.814,0.152
34.815,0.155
34.815,0.138
34.815,0.138
34.815,0.118
34.816,0.117
34.816,0.037
34.816,0.032
34.816,-0.077
34.816,-0.078
34.817,-0.122
34.817,-0.122
34.817,-0.062
34.818,-0.055
34.818,0.107
34.818,0.115
34.818,0.285
34.819,0.290
34.819,0.415
34.819,0.417
34.819,0.500
34.819,0.502
34.820,0.520
34.820,0.505
34.820,0.283
34.821,0.272
34.821,-0.250
34.821,-0.288
34.821,-1.572
34.822,-1.465
34.822,-0.810
34.822,-0.775
34.822,-0.035
34.822,-0.012
34.823,0.355
34.823,0.363
34.823,0.548
34.824,0.520
34.824,0.712
34.824,0.700
34.824,-0.210
34.825,0.137
34.825,0.452
34.825,0.457
34.825,0.498
34.825,0.493
34.826,0.508
34.826,0.512
34.826,0.567
34.827,0.572
34.827,0.663
34.827,0.673
34.827,0.323
34.828,0.275
34.828,-0.777
34.828,-0.815
34.828,-1.632
34.828,-1.660
34.829,-1.895
34.829,-1.808
34.829,-0.857
34.830,-0.810
34.830,-0.048
34.830,-0.028
34.830,0.292
34.831,0.327
34.831,0.255
34.831,0.248
34.831,0.020
34.831,0.013
34.832,0.050
34.832,0.050
34.832,0.077
34.833,0.078
34.833,0.097
34.833,0.100
34.833,0.090
34.834,0.088
34.834,0.072
34.834,0.073
34.834,0.088
34.834,0.088
34.835,0.082
34.835,0.087
34.835,0.100
34.836,0.103
34.836,0.092
34.836,0.093
34.836,0.088
34.837,0.090
34.837,0.102
34.837,0.102
34.837,0.117
34.837,0.117
34.838,0.123
34.838,0.123
34.838,0.118
34.839,0.115
34.839,0.127
34.839,0.128
34.839,0.157
34.840,0.157
34.840,0.168
34.840,0.167
34.840,0.150
34.840,0.148
34.841,0.123
34.841,0.122
34.841,0.113
34.842,0.120
34.842,0.150
34.842,0.155
34.842,-0.237
34.843,-0.253
34.843,-0.478
34.843,-0.480
34.843,-0.398
34.843,-0.395
34.844,-0.285
34.844,-0.280
34.844,-0.232
34.844,-0.230
34.845,-0.177
34.845,-0.175
34.845,-0.108
34.846,-0.105
34.846,0.005
34.846,0.010
34.846,0.105
34.846,0.107
34.847,0.213
34.847,0.218
34.847,0.363
34.847,0.368
34.848,0.492
34.848,0.498
34.848,0.658
34.849,0.665
34.849,0.827
34.849,0.850
34.849,0.743
34.849,0.730
34.850,0.322
34.850,0.300
34.850,-0.237
34.850,-0.262
34.851,-0.662
34.851,-0.245
34.851,-1.027
34.852,-1.817
34.852,-1.222
34.852,-0.387
34.852,2.167
34.852,3.212
34.853,-0.390
34.853,-0.362
34.853,-0.202
34.853,-0.197
34.854,0.227
34.854,0.250
34.854,0.447
34.855,0.390
34.855,0.520
34.855,0.528
34.855,0.608
34.855,0.608
34.856,0.575
34.856,0.572
34.856,0.473
34.856,0.468
34.857,0.350
34.857,0.345
34.857,0.223
34.858,0.220
34.858,0.117
34.858,0.112
34.858,0.032
34.858,0.028
34.859,-0.035
34.859,-0.037
34.859,-0.063
34.859,-0.060
34.860,-0.065
34.860,-0.062
34.860,-0.052
34.861,-0.053
34.861,-0.040
34.861,-0.038
34.861,-0.020
34.861,-0.020
34.862,0.003
34.862,0.003
34.862,0.023
34.862,0.025
34.863,0.040
34.863,0.043
34.863,0.032
34.864,0.030
34.864,0.013
34.864,0.013
34.864,0.000
34.864,0.000
34.865,-0.018
34.865,-0.017
34.865,-0.038
34.865,-0.037
34.866,-0.045
34.866,-0.048
34.866,-0.043
34.867,-0.043
34.867,-0.030
34.867,-0.030
34.867,-0.017
34.867,-0.018
34.868,-0.037
34.868,-0.037
34.868,-0.057
34.868,-0.055
34.869,-0.045
34.869,-0.042
34.869,0.002
34.870,0.005
34.870,0.057
34.870,0.060
34.870,0.107
34.870,0.107
34.871,0.127
34.871,0.125
34.871,0.117
34.871,0.115
34.872,0.087
34.872,0.087
34.872,0.057
34.873,0.055
34.873,0.017
34.873,0.017
34.873,-0.028
34.873,-0.030
34.874,-0.072
34.874,-0.073
34.874,-0.085
34.874,-0.083
34.875,-0.075
34.875,-0.077
34.875,-0.080
34.876,-0.075
34.876,-0.043
34.876,-0.043
34.876,0.000
34.877,0.000
34.877,0.037
34.877,0.037
34.877,0.075
34.877,0.077
34.878,0.117
34.878,0.118
34.878,0.142
34.879,0.138
34.879,0.033
34.879,0.023
34.879,-0.257
34.880,-0.308
34.880,-0.252
34.880,-0.245
34.880,-0.065
34.880,-0.057
34.881,0.093
34.881,0.097
34.881,0.205
34.882,0.208
34.882,0.352
34.882,0.360
34.882,0.677
34.883,0.692
34.883,1.240
34.883,1.370
34.883,2.895
34.883,2.799
34.884,-2.202
34.884,-2.088
34.884,-0.248
34.885,-0.205
34.885,0.152
34.885,0.135
34.885,-0.237
34.886,-0.257
34.886,-0.458
34.886,-0.397
34.886,-0.008
34.886,0.008
34.887,0.298
34.887,0.307
34.887,0.423
34.888,0.427
34.888,0.358
34.888,0.353
34.888,0.232
34.889,0.227
34.889,0.157
34.889,0.155
34.889,0.142
34.889,0.153
34.890,0.227
34.890,0.232
34.890,0.308
34.891,0.312
34.891,0.385
34.891,0.387
34.891,0.448
34.892,0.452
34.892,0.483
34.892,0.483
34.892,0.525
34.892,0.513
34.893,-0.245
34.893,-0.347
34.893,-1.310
34.894,-0.992
34.894,-0.420
34.894,-0.383
34.894,0.290
34.895,0.308
34.895,0.698
34.895,0.710
34.895,0.872
34.895,0.807
34.896,-0.228
34.896,-0.393
34.896,-0.975
34.897,-1.108
34.897,-0.898
34.897,-0.867
34.897,-0.145
34.898,-0.125
34.898,0.182
34.898,0.190
34.898,0.342
34.898,0.340
34.899,0.135
34.899,0.123
34.899,0.065
34.900,0.078
34.900,0.133
34.900,0.137
34.900,0.193
34.901,0.195
34.901,0.227
34.901,0.227
34.901,0.215
34.901,0.217
34.902,0.185
34.902,0.183
34.902,0.128
34.903,0.125
34.903,0.047
34.903,0.043
34.903,-0.028
34.904,-0.032
34.904,-0.085
34.904,-0.087
34.904,-0.098
34.904,-0.100
34.905,-0.132
34.905,-0.132
34.905,-0.148
34.906,-0.145
34.906,-0.107
34.906,-0.105
34.906,-0.053
34.907,-0.052
34.907,-0.003
34.907,-0.003
34.907,0.030
34.907,0.032
34.908,0.045
34.908,0.045
34.908,0.037
34.908,0.037
34.909,0.023
34.909,0.020
34.909,0.027
34.910,0.027
34.910,0.050
34.910,0.050
34.910,0.075
34.910,0.077
34.911,0.097
34.911,0.098
34.911,0.082
34.911,0.082
34.912,0.037
34.912,0.032
34.912,-0.057
34.913,-0.060
34.913,-0.137
34.913,-0.138
34.913,-0.175
34.913,-0.180
34.914,-0.157
34.914,-0.155
34.914,-0.065
34.914,-0.060
34.915,0.057
34.915,0.062
34.915,0.175
34.916,0.178
34.916,0.275
34.916,0.278
34.916,0.335
34.916,0.338
34.917,0.395
34.917,0.397
34.917,0.442
34.917,0.442
34.918,0.058
34.918,0.010
34.918,-1.005
34.919,-1.025
34.919,-1.207
34.919,-1.147
34.919,-0.622
34.919,-0.593
34.920,-0.007
34.920,0.008
34.920,0.238
34.920,0.243
34.921,0.283
34.921,0.282
34.921,0.232
34.922,0.230
34.922,0.190
34.922,0.190
34.922,0.158
34.922,0.157
34.923,0.102
34.923,0.100
34.923,0.025
34.923,0.022
34.924,-0.050
34.924,-0.052
34.924,-0.097
34.925,-0.097
34.925,-0.107
34.925,-0.103
34.925,-0.052
34.925,-0.050
34.926,0.028
34.926,0.032
34.926,0.132
34.926,0.137
34.927,0.243
34.927,0.247
34.927,0.343
34.928,0.347
34.928,0.223
34.928,0.212
34.928,-0.218
34.928,-0.242
34.929,-0.757
34.929,-0.850
34.929,-0.765
34.929,-0.750
34.930,-0.378
34.930,-0.360
34.930,0.068
34.931,0.083
34.931,0.292
34.931,0.295
34.931,0.170
34.931,0.160
34.932,-0.148
34.932,-0.188
34.932,-0.155
34.932,-0.148
34.933,0.047
34.933,0.053
34.933,0.170
34.934,0.172
34.934,0.217
34.934,0.217
34.934,0.220
34.934,0.217
34.935,0.173
34.935,0.173
34.935,0.123
34.935,0.120
34.936,0.083
34.936,0.083
34.936,0.073
34.937,0.072
34.937,0.060
34.937,0.058
34.937,0.047
34.938,0.047
34.938,0.028
34.938,0.028
34.938,0.017
34.938,0.017
34.939,0.020
34.939,0.018
34.939,0.022
34.940,0.022
34.940,0.023
34.940,0.023
34.940,0.033
34.941,0.033
34.941,0.042
34.941,0.043
34.941,0.052
34.941,0.052
34.942,0.043
34.942,0.045
34.942,0.030
34.943,0.033
34.943,0.010
34.943,0.008
34.943,-0.003
34.944,0.000
34.944,0.020
34.944,0.022
34.944,0.070
34.944,0.073
34.945,0.143
34.945,0.148
34.945,0.275
34.946,0.280
34.946,0.462
34.946,0.472
34.946,0.708
34.947,0.728
34.947,0.452
34.947,0.420
34.947,-0.197
34.947,0.553
34.948,2.415
34.948,-1.487
34.948,-0.398
34.949,-0.378
34.949,0.050
34.949,0.072
34.949,0.512
34.950,0.560
34.950,0.395
34.950,0.363
34.950,0.400
34.950,0.375
34.951,-0.175
34.951,-0.212
34.951,-0.720
34.952,-0.445
34.952,-2.082
34.952,-1.605
34.952,-0.710
34.953,-0.667
34.953,0.032
34.953,0.048
34.953,0.290
34.953,0.295
34.954,0.333
34.954,0.330
34.954,0.255
34.955,0.252
34.955,0.173
34.955,0.172
34.955,0.107
34.956,0.105
34.956,0.068
34.956,0.068
34.956,0.058
34.956,0.062
34.957,0.083
34.957,0.085
34.957,0.122
34.958,0.125
34.958,0.177
34.958,0.178
34.958,0.232
34.959,0.235
34.959,0.270
34.959,0.272
34.959,0.290
34.959,0.288
34.960,0.277
34.960,0.277
34.960,0.263
34.961,0.263
34.961,0.277
34.961,0.280
34.961,0.193
34.962,0.190
34.962,0.057
34.962,0.052
34.962,-0.197
34.962,0.100
34.963,-0.215
34.963,-0.472
34.963,-0.477
34.964,-0.323
34.964,-0.313
34.964,-0.023
34.964,-0.012
34.965,0.200
34.965,0.207
34.965,0.347
34.965,0.352
34.965,0.460
34.966,0.468
34.966,0.617
34.966,0.657
34.967,0.257
34.967,0.192
34.967,-1.615
34.967,-1.600
34.968,-0.905
34.968,-0.895
34.968,-0.283
34.968,-0.258
34.968,0.125
34.969,0.135
34.969,0.280
34.969,0.317
34.969,0.270
34.970,0.448
34.970,-0.493
34.970,-0.475
34.971,0.092
34.971,0.107
34.971,0.258
34.971,0.263
34.971,0.232
34.972,0.228
34.972,0.165
34.972,0.160
34.972,0.075
34.973,0.070
34.973,-0.005
34.973,-0.007
34.974,-0.033
34.974,-0.035
34.974,-0.032
34.974,-0.032
34.974,-0.037
34.975,-0.037
34.975,-0.027
34.975,-0.025
34.975,-0.020
34.976,-0.020
34.976,-0.015
34.976,-0.015
34.977,-0.010
34.977,-0.012
34.977,-0.007
34.977,-0.010
34.977,-0.002
34.978,-0.002
34.978,-0.022
34.978,-0.023
34.978,-0.037
34.979,-0.033
34.979,-0.038
34.979,-0.038
34.980,-0.048
34.980,-0.050
34.980,-0.065
34.980,-0.063
34.980,-0.067
34.981,-0.065
34.981,-0.062
34.981,-0.065
34.981,-0.062
34.982,-0.063
34.982,-0.052
34.982,-0.050
34.983,-0.018
34.983,-0.017
34.983,0.058
34.983,0.062
34.983,0.173
34.984,0.182
34.984,0.367
34.984,0.428
34.984,0.347
34.985,0.330
34.985,-0.352
34.985,-0.387
34.986,-1.088
34.986,-1.182
34.986,-0.847
34.986,-0.817
34.986,-0.188
34.987,-0.170
34.987,0.167
34.987,0.177
34.987,0.278
34.988,0.257
34.988,0.078
34.988,0.068
34.989,0.097
34.989,0.098
34.989,0.173
34.989,0.177
34.989,0.242
34.990,0.243
34.990,0.270
34.990,0.270
34.990,0.265
34.991,0.268
34.991,0.285
34.991,0.287
34.992,0.302
34.992,0.302
34.992,0.297
34.992,0.297
34.992,0.313
34.993,0.315
34.993,0.445
34.993,0.457
34.993,0.842
34.994,1.407
34.994,-1.422
34.994,-1.453
34.995,3.222
34.995,-2.683
34.995,-0.463
34.995,-0.407
34.995,0.242
34.996,0.258
34.996,0.227
34.996,0.228
34.996,0.198
34.997,0.198
34.997,0.218
34.997,0.220
34.998,0.208
34.998,0.207
34.998,0.187
34.998,0.185
34.998,0.155
34.999,0.155
34.999,0.110
34.999,0.110
34.999,0.068
35.000,0.065
35.000,0.030
35.000,0.028
35.001,0.008
35.001,0.008
35.001,-0.013
35.001,-0.015
35.002,-0.052
35.002,-0.052
35.002,-0.063
35.002,-0.057
35.002,-0.028
35.003,-0.027
35.003,0.010
35.003,0.012
35.004,0.025
35.004,0.027
35.004,0.045
35.004,0.048
35.005,0.037
35.005,0.035
35.005,0.008
35.005,0.008
35.005,-0.030
35.006,-0.033
35.006,-0.070
35.006,-0.072
35.007,-0.093
35.007,-0.092
35.007,-0.078
35.007,-0.078
35.008,-0.062
35.008,-0.062
35.008,-0.033
35.008,-0.032
35.008,0.008
35.009,0.010
35.009,0.038
35.009,0.038
35.010,0.062
35.010,0.063
35.010,0.067
35.010,0.063
35.011,0.057
35.011,0.055
35.011,0.078
35.011,0.080
35.011,0.117
35.012,0.118
35.012,0.142
35.012,0.143
35.013,0.162
35.013,0.162
35.013,0.193
35.013,0.197
35.014,0.243
35.014,0.243
35.014,0.285
35.014,0.288
35.014,0.370
35.015,0.375
35.015,0.418
35.015,0.405
35.016,-0.093
35.016,-0.143
35.016,-1.078
35.016,-1.093
35.017,-1.198
35.017,-1.092
35.017,-0.490
35.017,-0.458
35.017,0.167
35.018,0.185
35.018,0.472
35.018,0.477
35.019,0.615
35.019,0.618
35.019,0.665
35.019,0.655
35.020,0.403
35.020,0.388
35.020,-0.138
35.020,-0.167
35.020,-0.637
35.021,-0.683
35.021,-0.553
35.021,-0.540
35.022,-0.203
35.022,-0.187
35.022,0.163
35.022,0.172
35.023,0.320
35.023,0.320
35.023,0.160
35.023,0.150
35.023,-0.062
35.024,-0.062
35.024,0.038
35.024,0.045
35.025,0.207
35.025,0.212
35.025,0.280
35.025,0.282
35.026,0.293
35.026,0.285
35.026,0.183
35.026,0.177
35.026,0.013
35.027,-0.010
35.027,0.155
35.027,0.172
35.028,0.555
35.028,0.595
35.028,0.242
35.028,0.203
35.029,-0.920
35.029,-0.302
35.029,2.014
35.029,-1.905
35.029,-0.367
35.030,-0.335
35.030,0.213
35.030,0.235
35.031,0.672
35.031,0.702
35.031,0.512
35.031,0.495
35.032,0.257
35.032,0.235
35.032,-0.298
35.032,-0.050
35.032,-1.707
35.033,-1.327
35.033,-0.467
35.033,-0.432
35.033,0.032
35.034,0.042
35.034,0.207
35.034,0.213
35.035,0.285
35.035,0.277
35.035,0.198
35.035,0.198
35.035,0.135
35.036,0.138
35.036,0.125
35.036,0.127
35.036,0.158
35.037,0.162
35.037,0.183
35.037,0.183
35.038,0.212
35.038,0.212
35.038,0.260
35.038,0.263
35.038,0.353
35.039,0.358
35.039,0.473
35.039,0.490
35.039,0.208
35.040,0.168
35.040,-1.385
35.040,-1.380
35.041,-0.590
35.041,-0.557
35.041,-0.020
35.041,-0.005
35.041,0.215
35.042,0.218
35.042,0.310
35.042,0.313
35.042,0.332
35.043,0.323
35.043,0.267
35.043,0.265
35.044,0.208
35.044,0.205
35.044,0.138
35.044,0.135
35.044,0.070
35.045,0.065
35.045,-0.007
35.045,-0.010
35.045,-0.052
35.046,-0.055
35.046,-0.087
35.046,-0.088
35.047,-0.105
35.047,-0.107
35.047,-0.097
35.047,-0.097
35.047,-0.072
35.048,-0.068
35.048,-0.032
35.048,-0.030
35.048,-0.002
35.049,0.000
35.049,0.028
35.049,0.032
35.050,0.072
35.050,0.072
35.050,0.087
35.050,0.087
35.050,0.078
35.051,0.078
35.051,0.068
35.051,0.070
35.051,0.052
35.052,0.050
35.052,0.020
35.052,0.020
35.053,0.013
35.053,0.015
35.053,0.030
35.053,0.032
35.053,0.058
35.054,0.060
35.054,0.075
35.054,0.077
35.054,0.103
35.055,0.105
35.055,0.130
35.055,0.160
35.056,0.072
35.056,0.050
35.056,-0.358
35.056,-0.408
35.056,-0.345
35.057,-0.338
35.057,-0.155
35.057,-0.147
35.057,-0.015
35.058,-0.010
35.058,0.110
35.058,0.115
35.059,0.260
35.059,0.267
35.059,0.447
35.059,0.455
35.059,0.538
35.060,0.520
35.060,-0.075
35.060,-0.108
35.060,-0.962
35.061,-1.165
35.061,-0.937
35.061,-0.908
35.062,-0.195
35.062,-0.172
35.062,0.173
35.062,0.182
35.062,0.303
35.063,0.300
35.063,0.075
35.063,0.065
35.063,0.022
35.064,0.042
35.064,0.108
35.064,0.110
35.065,0.145
35.065,0.143
35.065,0.148
35.065,0.147
35.066,0.137
35.066,0.135
35.066,0.112
35.066,0.110
35.066,0.085
35.067,0.083
35.067,0.067
35.067,0.067
35.068,0.043
35.068,0.042
35.068,0.017
35.068,0.015
35.069,-0.005
35.069,-0.005
35.069,-0.030
35.069,-0.033
35.069,-0.043
35.070,-0.040
35.070,-0.010
35.070,-0.007
35.071,0.058
35.071,0.062
35.071,0.110
35.071,0.112
35.072,0.148
35.072,0.150
35.072,0.187
35.072,0.190
35.072,0.218
35.073,0.222
35.073,0.213
35.073,0.212
35.074,0.220
35.074,0.222
35.074,0.322
35.074,0.332
35.075,0.608
35.075,0.928
35.075,0.528
35.075,0.672
35.075,3.190
35.076,-3.263
35.076,-1.133
35.076,-1.057
35.077,-0.023
35.077,-0.007
35.077,0.093
35.077,0.065
35.078,0.002
35.078,-0.002
35.078,-0.035
35.078,-0.037
35.078,-0.052
35.079,-0.043
35.079,-0.037
35.079,-0.035
35.080,0.003
35.080,0.005
35.080,0.060
35.080,0.063
35.081,0.132
35.081,0.137
35.081,0.220
35.081,0.223
35.081,0.302
35.082,0.305
35.082,0.373
35.082,0.375
35.083,0.463
35.083,0.468
35.083,0.537
35.083,0.537
35.084,0.368
35.084,0.357
35.084,-0.102
35.084,-0.127
35.084,-0.612
35.085,-0.675
35.085,-0.562
35.085,-0.547
35.086,-0.190
35.086,-0.172
35.086,0.193
35.086,0.203
35.087,0.333
35.087,0.327
35.087,0.128
35.087,0.113
35.087,-0.190
35.088,-0.215
35.088,-0.118
35.088,-0.107
35.089,0.097
35.089,0.103
35.089,0.188
35.089,0.188
35.090,0.203
35.090,0.200
35.090,0.162
35.090,0.158
35.090,0.102
35.091,0.100
35.091,0.075
35.091,0.075
35.092,0.062
35.092,0.063
35.092,0.057
35.092,0.057
35.093,0.048
35.093,0.052
35.093,0.048
35.093,0.047
35.093,0.032
35.094,0.030
35.094,0.033
35.094,0.035
35.094,0.030
35.095,0.037
35.095,0.027
35.095,0.027
35.096,0.008
35.096,0.008
35.096,-0.117
35.096,-0.127
35.096,-0.390
35.097,-0.413
35.097,-0.330
35.097,-0.323
35.097,-0.168
35.098,-0.162
35.098,-0.068
35.098,-0.067
35.099,-0.003
35.099,-0.002
35.099,0.067
35.099,0.068
35.099,0.110
35.100,0.112
35.100,0.153
35.100,0.155
35.100,0.185
35.101,0.187
35.101,0.213
35.101,0.217
35.102,0.280
35.102,0.283
35.102,0.372
35.102,0.377
35.102,0.462
35.103,0.465
35.103,0.555
35.103,0.570
35.103,0.518
35.104,0.510
35.104,-0.383
35.104,-0.423
35.105,-0.667
35.105,-0.640
35.105,-0.513
35.105,-0.567
35.105,-0.283
35.106,-0.040
35.106,2.385
35.106,-1.995
35.106,-0.328
35.107,-0.302
35.107,0.022
35.107,0.035
35.108,0.380
35.108,0.435
35.108,0.348
35.108,0.320
35.108,0.493
35.109,0.502
35.109,0.610
35.109,0.612
35.109,0.640
35.110,0.633
35.110,0.583
35.110,0.580
35.111,0.525
35.111,0.522
35.111,0.420
35.111,0.417
35.111,0.312
35.112,0.308
35.112,0.182
35.112,0.178
35.112,0.007
35.113,-0.015
35.113,-0.828
35.113,-0.793
35.114,-1.160
35.114,-1.463
35.114,-2.422
35.114,-1.587
35.114,-0.613
35.115,-0.580
35.115,-0.037
35.115,-0.023
35.115,0.152
35.116,0.157
35.116,0.228
35.116,0.232
35.117,0.313
35.117,0.317
35.117,0.435
35.117,0.440
35.117,0.567
35.118,0.585
35.118,-0.022
35.118,-0.085
35.118,-1.295
35.119,-1.127
35.119,-0.290
35.119,-0.263
35.120,0.178
35.120,0.190
35.120,0.337
35.120,0.338
35.120,0.360
35.121,0.348
35.121,0.287
35.121,0.283
35.121,0.227
35.122,0.225
35.122,0.183
35.122,0.180
35.123,0.148
35.123,0.148
35.123,0.120
35.123,0.118
35.123,0.098
35.124,0.098
35.124,0.073
35.124,0.070
35.124,0.045
35.125,0.045
35.125,0.035
35.125,0.035
35.126,0.032
35.126,0.032
35.126,0.023
35.126,0.025
35.127,0.020
35.127,0.022
35.127,0.015
35.127,0.015
35.127,0.017
35.128,0.017
35.128,0.008
35.128,0.010
35.129,0.005
35.129,0.008
35.129,0.002
35.129,0.002
35.130,-0.005
35.130,-0.005
35.130,0.005
35.130,0.005
35.130,-0.002
35.131,0.000
35.131,-0.015
35.131,-0.015
35.132,-0.028
35.132,-0.028
35.132,-0.047
35.132,-0.048
35.133,-0.075
35.133,-0.078
35.133,-0.112
35.133,-0.112
35.133,-0.123
35.134,-0.118
35.134,-0.108
35.134,-0.110
35.135,-0.072
35.135,-0.073
35.135,-0.022
35.135,-0.018
35.136,0.035
35.136,0.038
35.136,0.137
35.136,0.140
35.136,0.270
35.137,0.277
35.137,0.468
35.137,0.525
35.138,0.452
35.138,0.433
35.138,-0.267
35.138,-0.305
35.139,-1.048
35.139,-1.137
35.139,-0.780
35.139,-0.748
35.139,-0.083
35.140,-0.065
35.140,0.277
35.140,0.287
35.141,0.393
35.141,0.373
35.141,0.198
35.141,0.193
35.142,0.238
35.142,0.242
35.142,0.315
35.142,0.330
35.142,0.285
35.143,0.278
35.143,0.018
35.143,0.005
35.144,-0.157
35.144,-0.155
35.144,-0.085
35.144,-0.093
35.145,-0.237
35.145,-0.252
35.145,-0.595
35.145,-0.618
35.145,-0.432
35.146,-0.417
35.146,-0.132
35.146,-0.123
35.147,0.050
35.147,0.053
35.147,0.127
35.147,0.128
